ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;114;0;5672;0;-5042;5077;5669;5042;0.0057;0.0028315;;20712;20714;175842;193900;20712;20682;29551;173983;10784293;20704
2;19;35000;35000;1641;0;3242;0;-2983;2978;3239;2983;0.04688571428571429;0.0016179999999999999;;295720;302610;175840;223145;295720;295701;330576;217657;13179806;295720
3;18;37800;37800;1782;0;3002;150;-2525;2668;3000;2675;0.047142857142857146;0.0014981481481481482;;321101;360062;31895;526862;322427;321082;365261;50269;13449952;321103
4;17;39375;39375;2052;0;2881;420;-2195;2611;2880;2615;0.05211428571428572;0.0014382222222222222;;369804;706701;18340;856112;386942;369785;405417;565494;13354655;369806
5;16;40000;40000;720;0;2836;30;-2518;2547;2835;2548;0.018;0.00141575;;129797;848761;205305;1234031;132901;129771;140811;1226786;13328325;129801
6;15;52500;52500;1966;0;2161;285;-1659;1938;2160;1944;0.03744761904761905;0.0010786666666666666;;354210;861963;85842;1372136;366089;354198;393485;1364296;15257314;354326
7;14;54000;54000;802;0;2101;30;-1855;1883;2100;1885;0.014851851851851852;0.0010487037037037038;;144553;318315;175840;1734695;145717;144557;185391;1726279;15373482;144559
8;13;56250;56250;3316;0;2017;813;-1066;1873;2016;1879;0.058951111111111114;0.0010067555555555556;;597445;1801806;40846;1887666;708284;597430;641621;1878655;15171832;597448
9;12;56700;56700;1880;0;2001;505;-1242;1739;2000;1747;0.033156966490299825;0.0009987654320987654;;338730;1660607;13846;2493455;423364;338711;379469;2483866;15049196;338834
10;11;60000;60000;11324;0;1891;3195;1411;1782;1890;1784;0.18873333333333334;0.0009438333333333334;;2039836;4726751;205323;2840700;2804840;2039816;2080154;2830513;13694447;2041307
11;10;64800;64800;6809;0;1751;2135;510;1607;1750;1625;0.10507716049382716;0.0008739197530864197;;1226540;5993770;31844;4934526;2108712;1226527;1271301;4271849;15662289;1227809
12;9;65625;65625;6050;0;1728;1979;370;1596;1728;1609;0.09219047619047618;0.0008629333333333332;;1089910;7101563;18354;6178323;2154377;1089898;1135981;5065230;15446524;1090790
13;8;70000;70000;2650;0;1620;1028;-367;1383;1620;1395;0.03785714285714286;0.0008089999999999999;;477442;8303212;480671;8462945;1089592;477429;846214;4663878;16250166;478247
14;7;75000;75000;7209;10;1512;2516;1145;1359;1512;1371;0.09612;0.0007550666666666667;;1298640;10092398;175844;8942546;3195989;1298639;1345526;5389779;16544301;1300850
15;6;78750;78750;614;16;1440;230;-867;1089;1440;1097;0.007796825396825397;0.0007191111111111111;;110697;9076971;420330;20022053;349836;110727;148494;7248539;18385233;110781
16;5;84375;84375;7604;275;1344;3002;1806;1185;1344;1196;0.09012148148148148;0.0006711703703703703;;1369732;20644474;18972;24246234;7046930;1369733;1418295;7699086;18580690;1371364
17;4;87500;87500;2068;646;1296;1045;85;955;1296;960;0.023634285714285715;0.0006472;;372673;32186284;85854;75267953;5327593;372675;408924;8628259;19409484;372878
18;3;90000;90000;818;880;1260;499;-302;800;1260;801;0.00908888888888889;0.0006292222222222222;;147417;63469419;175858;148289143;4753296;147447;183303;7933700;20139132;147550
19;2;90720;90720;619;1079;1250;343;-667;1009;1250;1010;0.006823192239858907;0.0006242283950617284;;111581;94056178;10258;301261961;5116089;111611;146466;9414137;20874910;111614
20;1;100000;100000;713;703;702;203;-568;771;1134;771;0.00713;0.0005663;;128543;453654708;453688814;8187010234;27017778;128543;138325;9591583;21223869;128595
;;113439916;;;;;18408;;;;36937;0.9788231922398588;0.02103649691358025;0.999859689153439
;;;;;;;-1.0065732290308562;;;;;
