ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;211;0;11344;0;-7791;8498;11339;7791;0.0211;0.005663;;38171;38173;175820;195566;38171;38141;51262;173866;7818501;38141
2;19;15750;15750;2;0;7203;0;-5865;5862;7199;5865;0.00012698412698412698;0.003595555555555556;;563;569;40820;242272;563;537;5359;38986;8844251;566
3;18;22500;22500;882;0;5042;0;-4139;4127;5039;4139;0.0392;0.002516888888888889;;158952;163640;85820;250798;158952;158956;215106;83986;9891352;158960
4;17;26250;26250;997;0;4322;0;-3752;3739;4320;3752;0.03798095238095238;0.002157333333333333;;179797;185722;40820;417921;179798;179662;239784;39009;10851384;179800
5;16;35000;35000;263;0;3241;0;-2666;2662;3240;2666;0.007514285714285715;0.0016179999999999999;;47534;47540;175820;605842;47534;47538;99721;174037;12369683;47538
6;15;40000;40000;1153;0;2836;315;-1964;2264;2835;2279;0.028825;0.00141575;;207883;412213;222694;661515;217706;207862;271097;221181;13052698;207884
7;14;50400;50400;1997;0;2251;990;-951;1914;2250;1941;0.03962301587301587;0.0011236111111111113;;359910;633043;32396;877595;410424;359781;734484;867628;14555609;360943
8;13;52500;52500;7057;0;2161;3017;964;1966;2160;2053;0.13441904761904763;0.0010786666666666666;;1271307;2108809;274714;1245757;1485800;1271286;1510542;1235220;13653084;1275162
9;12;56700;56700;10874;0;2001;5798;3763;1882;2000;2035;0.19178130511463845;0.0009987654320987654;;2009839;4611443;13824;2576659;2711508;1958693;2495782;2565103;12877750;1967572
10;11;63000;63000;2532;0;1801;1006;-567;1551;1800;1573;0.04019047619047619;0.000898888888888889;;456209;3509692;185272;4790463;604030;456196;648889;4610719;14485583;457523
11;10;70000;70000;1770;0;1621;998;-244;1218;1620;1242;0.025285714285714286;0.0008089999999999999;;318920;4652076;279606;5450521;532085;318923;513783;4996303;15804916;320197
12;9;72000;72000;4157;0;1575;1886;500;1341;1575;1386;0.05773611111111111;0.0007865277777777777;;748946;6214233;175824;5840305;1395594;748932;1161988;5128581;16232063;752107
13;8;75000;75000;4183;0;1512;1743;467;1239;1512;1276;0.055773333333333334;0.0007550666666666667;;753617;7015499;175834;6660775;1459993;753607;1182165;5397989;16715397;756536
14;7;75600;75600;1262;0;1500;468;-549;997;1500;1017;0.016693121693121694;0.0007490740740740741;;227492;6204630;32410;7691658;381391;227480;469984;6302520;16517606;228765
15;6;78750;78750;3321;0;1440;1484;488;964;1440;996;0.04217142857142857;0.0007191111111111111;;598344;7894014;239153;7927753;1275709;598331;825599;6576868;16947064;600656
16;5;81000;81000;1584;0;1400;726;-276;986;1400;1002;0.019555555555555555;0.0006991358024691359;;285435;7304334;175824;8713914;651911;285433;663662;7556643;17626790;287082
17;4;84000;84000;6878;40;1350;3484;2342;1061;1350;1142;0.08188095238095239;0.0006741666666666667;;1238951;10168895;175824;9014750;3797611;1238937;1721738;6855542;17572541;1246590
18;3;84375;84375;6273;212;1344;3429;2230;1132;1344;1199;0.07434666666666667;0.0006711703703703703;;1130034;24312175;18334;25185215;5943932;1130036;1370887;8466052;18371303;1134946
19;2;90000;90000;945;279;1260;518;-196;709;1260;714;0.0105;0.0006292222222222222;;170265;22154580;390928;60466616;1683751;170295;222842;9017992;19405886;170841
20;1;94500;94500;4433;1091;1090;2307;1538;689;1200;769;0.04691005291005291;0.0005992592592592592;;798636;76120276;67935209;1939868258;18492426;798608;1318551;8659232;19200485;805757
;;113435753;;;;;28169;;;;44837;0.9716140035273367;0.028158193827160494;0.9997721973544972
;;;;;;;-0.591714295857148;;;;;
