ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;760;0;100;0;0;0;100;0;0.076;0.004019999999999999
2;9;32000;32000;233;0;32;0;0;0;32;0;0.00728125;0.00125625
3;8;36000;36000;188;0;28;0;0;0;28;0;0.005222222222222222;0.0011166666666666666
4;7;45000;45000;6142;0;23;15;0;0;23;15;0.13648888888888888;0.0008933333333333334
5;6;48000;48000;4235;0;21;9;1;0;21;8;0.08822916666666666;0.0008374999999999999
6;5;52000;52000;1236;0;20;1;0;0;20;1;0.023769230769230768;0.000773076923076923
7;4;63000;63000;5566;0;16;14;0;0;16;14;0.08834920634920634;0.0006380952380952382
8;3;86000;86000;7053;0;12;18;0;0;12;18;0.08201162790697675;0.00046744186046511623
9;2;94000;94000;1214;0;11;2;0;0;11;2;0.012914893617021276;0.00042765957446808513
10;1;97000;97000;6674;0;11;17;0;0;11;17;0.0688041237113402;0.00041443298969072163
;;1000000;;;;;76;;;;75;0.589070610131553;0.010844456585796084;0.5999150667173492
;;;;;;;0.013157894736842105;;;;;
