ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;19000;19000;1682;0;53;0;0;0;53;0;0.08852631578947369;0.0021157894736842106
2;9;29000;29000;1609;0;35;1;-2;0;35;3;0.05548275862068965;0.001386206896551724
3;8;33000;33000;6763;0;31;20;6;0;31;14;0.20493939393939395;0.0012181818181818183
4;7;41000;41000;2496;0;25;9;-2;0;25;11;0.0608780487804878;0.0009804878048780487
5;6;45000;45000;4237;0;22;17;2;0;22;15;0.09415555555555556;0.0008933333333333334
6;5;59000;59000;7023;0;17;17;0;0;17;17;0.11903389830508475;0.0006813559322033898
7;4;62000;62000;1035;0;16;1;0;0;16;1;0.016693548387096774;0.0006483870967741935
8;3;93000;93000;5340;0;11;11;1;0;11;10;0.05741935483870968;0.000432258064516129
9;2;96000;96000;7292;0;11;18;0;0;11;18;0.07595833333333334;0.00041874999999999996
10;1;97000;97000;11407;1;10;31;4;0;10;27;0.1175979381443299;0.00041443298969072163
;;1000000;;;;;125;;;;116;0.8906851456941551;0.00918918340981357;0.8998743291039687
;;;;;;;0.072;;;;;
