ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;889;0;77;0;0;0;77;0;0.06838461538461539;0.003092307692307692
2;9;18000;18000;4618;0;56;17;0;0;56;17;0.25655555555555554;0.0022333333333333333
3;8;23000;23000;4913;0;44;23;1;0;44;22;0.2136086956521739;0.0017478260869565217
4;7;31000;31000;2335;0;32;16;-1;0;32;17;0.07532258064516129;0.001296774193548387
5;6;32000;32000;1210;0;31;10;2;0;31;8;0.0378125;0.00125625
6;5;41000;41000;1341;0;25;9;0;0;25;9;0.03270731707317073;0.0009804878048780487
7;4;46000;46000;246;0;22;4;0;0;22;4;0.005347826086956522;0.0008739130434782608
8;3;60000;60000;1769;0;17;7;-1;0;17;8;0.029483333333333334;0.00067
9;2;70000;70000;1507;0;15;5;0;0;15;5;0.021528571428571428;0.0005742857142857142
10;1;72000;72000;3296;0;14;16;2;0;14;14;0.04577777777777778;0.0005583333333333333
;;1000000;;;;;107;;;;104;0.7865287729373159;0.013283511202121292;0.7998122841394373
;;;;;;;0.028037383177570093;;;;;
