ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;15000;15000;1978;0;67;0;0;0;67;0;0.13186666666666666;0.00268
2;9;19000;19000;1963;0;53;4;0;0;53;4;0.10331578947368421;0.0021157894736842106
3;8;26000;26000;37;0;39;0;0;0;39;0;0.0014230769230769232;0.001546153846153846
4;7;43000;43000;3440;0;24;10;0;0;24;10;0.08;0.0009348837209302325
5;6;66000;66000;7181;0;15;20;-2;0;15;22;0.1088030303030303;0.0006090909090909092
6;5;71000;71000;3506;0;14;10;1;0;14;9;0.049380281690140845;0.0005661971830985916
7;4;77000;77000;2579;0;13;4;0;0;13;4;0.03349350649350649;0.0005220779220779221
8;3;83000;83000;7279;0;12;21;0;0;12;21;0.08769879518072289;0.00048433734939759034
9;2;87000;87000;11742;0;12;30;0;0;12;30;0.1349655172413793;0.00046206896551724135
10;1;94000;94000;10209;1;11;30;8;0;11;22;0.10860638297872341;0.00042765957446808513
;;1000000;;;;;129;;;;122;0.839553046950931;0.010348258944418627;0.8499013058953496
;;;;;;;0.05426356589147287;;;;;
