ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;20000;20000;1191;0;50;0;0;0;50;0;0.05955;0.0020099999999999996
2;9;21000;21000;669;0;48;0;0;0;48;0;0.031857142857142855;0.0019142857142857143
3;8;50000;50000;1313;0;20;1;-1;0;20;2;0.02626;0.000804
4;7;55000;55000;2939;0;19;1;0;0;19;1;0.053436363636363636;0.0007309090909090909
5;6;57000;57000;16256;0;18;30;3;0;18;27;0.28519298245614033;0.0007052631578947368
6;5;65000;65000;5830;0;16;10;2;0;16;8;0.0896923076923077;0.0006184615384615384
7;4;67000;67000;4632;0;15;16;-1;0;15;17;0.06913432835820896;0.0006000000000000001
8;3;71000;71000;3889;0;14;9;-1;0;14;10;0.054774647887323946;0.0005661971830985916
9;2;72000;72000;2026;0;14;5;1;0;14;4;0.02813888888888889;0.0005583333333333333
10;1;98000;98000;4212;0;10;8;1;0;10;7;0.04297959183673469;0.00041020408163265306
;;1000000;;;;;80;;;;76;0.7410162536131112;0.008917654099615657;0.7499339077127268
;;;;;;;0.05;;;;;
