ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;29000;29000;856;0;35;0;0;0;35;0;0.029517241379310343;0.001386206896551724
2;9;32000;32000;873;0;32;0;0;0;32;0;0.02728125;0.00125625
3;8;50000;50000;91;0;20;0;0;0;20;0;0.00182;0.000804
4;7;58000;58000;5441;0;18;6;0;0;18;6;0.09381034482758621;0.000693103448275862
5;6;68000;68000;193;0;15;0;0;0;15;0;0.002838235294117647;0.0005911764705882353
6;5;83000;83000;3042;0;13;7;0;0;13;7;0.03665060240963856;0.00048433734939759034
7;4;85000;85000;12530;0;12;12;-2;0;12;14;0.14741176470588235;0.0004729411764705882
8;3;92000;92000;9456;0;11;9;0;0;11;9;0.10278260869565217;0.0004369565217391304
9;2;94000;94000;84;0;11;0;0;0;11;0;0.0008936170212765957;0.00042765957446808513
10;1;97000;97000;9697;0;11;15;4;0;11;11;0.09996907216494845;0.00041443298969072163
;;1000000;;;;;49;;;;47;0.5429747364984123;0.0069670644271819385;0.5499418009255943
;;;;;;;0.04081632653061224;;;;;
