ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;1199;0;91;0;0;0;91;0;0.109;0.0036545454545454546
2;9;26000;26000;5411;0;39;17;0;0;39;17;0.20811538461538462;0.001546153846153846
3;8;34000;34000;7193;0;30;25;0;0;30;25;0.21155882352941177;0.0011823529411764705
4;7;44000;44000;32;0;23;0;0;0;23;0;0.0007272727272727272;0.0009136363636363636
5;6;64000;64000;12908;0;16;44;0;0;16;44;0.2016875;0.000628125
6;5;69000;69000;3631;0;15;8;1;0;15;7;0.0526231884057971;0.0005826086956521739
7;4;82000;82000;3131;0;12;9;-1;0;12;10;0.03818292682926829;0.0004902439024390243
8;3;85000;85000;195;0;12;1;0;0;12;1;0.0022941176470588237;0.0004729411764705882
9;2;94000;94000;392;0;11;1;0;0;11;1;0.004170212765957447;0.00042765957446808513
10;1;98000;98000;1102;0;10;2;0;0;10;2;0.011244897959183674;0.00041020408163265306
;;1000000;;;;;107;;;;107;0.8396043244793343;0.010308471036174657;0.8499127955155089
;;;;;;;0.0;;;;;
