ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;233;0;77;0;0;0;77;0;0.017923076923076924;0.003092307692307692
2;9;14000;14000;221;0;72;0;0;0;72;0;0.015785714285714285;0.002871428571428571
3;8;19000;19000;1015;0;53;7;0;0;53;7;0.053421052631578946;0.0021157894736842106
4;7;25000;25000;3629;0;40;23;0;0;40;23;0.14516;0.001608
5;6;28000;28000;2466;0;36;12;1;0;36;11;0.08807142857142858;0.0014357142857142856
6;5;49000;49000;2081;0;21;7;0;0;21;7;0.04246938775510204;0.0008204081632653061
7;4;52000;52000;2643;0;20;10;0;0;20;10;0.050826923076923075;0.000773076923076923
8;3;62000;62000;7437;0;17;33;0;0;17;33;0.11995161290322581;0.0006483870967741935
9;2;65000;65000;1940;0;16;8;0;0;16;8;0.029846153846153845;0.0006184615384615384
10;1;92000;92000;2018;0;11;4;0;0;11;4;0.021934782608695653;0.0004369565217391304
;;1000000;;;;;104;;;;103;0.5853901326018992;0.014420530266451848;0.599810662868351
;;;;;;;0.009615384615384616;;;;;
