ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;53000;53000;4404;0;19;0;0;0;19;0;0.08309433962264151;0.0007584905660377359
2;9;62000;62000;907;0;17;0;0;0;17;0;0.014629032258064516;0.0006483870967741935
3;8;77000;77000;12536;0;13;6;1;0;13;5;0.16280519480519481;0.0005220779220779221
4;7;78000;78000;1597;0;13;0;-1;0;13;1;0.020474358974358974;0.0005153846153846154
5;6;85000;85000;10344;0;12;6;-1;0;12;7;0.12169411764705883;0.0004729411764705882
6;5;86000;86000;10208;0;12;5;3;0;12;2;0.11869767441860465;0.00046744186046511623
7;4;87000;87000;9811;0;12;6;5;0;12;1;0.11277011494252874;0.00046206896551724135
8;3;93000;93000;3146;0;11;2;2;0;11;0;0.03382795698924731;0.000432258064516129
9;2;95000;95000;11070;0;11;5;2;0;11;3;0.11652631578947369;0.0004231578947368421
10;1;99000;99000;15870;6;10;20;16;0;10;4;0.1603030303030303;0.0004060606060606061
;;1000000;;;;;50;;;;23;0.9448221357502034;0.005108268768040989;0.9499304045182443
;;;;;;;0.54;;;;;
