ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;14000;14000;17;0;72;0;0;0;72;0;0.0012142857142857142;0.002871428571428571
2;9;20000;20000;220;0;50;0;0;0;50;0;0.011;0.0020099999999999996
3;8;23000;23000;540;0;44;0;0;0;44;0;0.023478260869565216;0.0017478260869565217
4;7;43000;43000;4668;0;24;13;0;0;24;13;0.10855813953488372;0.0009348837209302325
5;6;52000;52000;5182;0;20;18;0;0;20;18;0.09965384615384615;0.000773076923076923
6;5;77000;77000;634;0;13;0;0;0;13;0;0.008233766233766234;0.0005220779220779221
7;4;82000;82000;3404;0;13;8;1;0;13;7;0.04151219512195122;0.0004902439024390243
8;3;85000;85000;943;0;12;1;-1;0;12;2;0.011094117647058824;0.0004729411764705882
9;2;87000;87000;3557;0;12;6;-2;0;12;8;0.04088505747126437;0.00046206896551724135
10;1;98000;98000;23865;0;10;68;9;0;10;59;0.2435204081632653;0.00041020408163265306
;;1000000;;;;;114;;;;107;0.5891500769098867;0.010694751350529677;0.5998448282604164
;;;;;;;0.06140350877192982;;;;;
