ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;850;0;100;0;0;0;100;0;0.085;0.004019999999999999
2;9;16000;16000;49;0;63;0;0;0;63;0;0.0030625;0.0025125
3;8;37000;37000;14787;0;27;63;0;0;27;63;0.39964864864864863;0.0010864864864864863
4;7;48000;48000;1277;0;21;5;0;0;21;5;0.02660416666666667;0.0008374999999999999
5;6;58000;58000;395;0;18;0;0;0;18;0;0.006810344827586207;0.000693103448275862
6;5;67000;67000;5419;0;15;14;0;0;15;14;0.08088059701492538;0.0006000000000000001
7;4;73000;73000;5442;0;14;22;0;0;14;22;0.07454794520547946;0.0005506849315068494
8;3;78000;78000;1550;0;13;5;1;0;13;4;0.01987179487179487;0.0005153846153846154
9;2;91000;91000;4490;0;11;13;0;0;11;13;0.04934065934065934;0.0004417582417582418
10;1;94000;94000;3982;0;11;8;1;0;11;7;0.04236170212765957;0.00042765957446808513
;;1000000;;;;;130;;;;128;0.7881283587034201;0.01168507729788014;0.7998134360013003
;;;;;;;0.015384615384615385;;;;;
