ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;14000;14000;1201;0;72;0;0;0;72;0;0.08578571428571428;0.002871428571428571
2;9;19000;19000;208;0;53;0;0;0;53;0;0.010947368421052631;0.0021157894736842106
3;8;27000;27000;5570;0;37;26;0;0;37;26;0.20629629629629628;0.001488888888888889
4;7;31000;31000;4830;0;33;27;3;0;33;24;0.1558064516129032;0.001296774193548387
5;6;47000;47000;5964;0;21;18;0;0;21;18;0.1268936170212766;0.0008553191489361703
6;5;51000;51000;1942;0;20;5;-1;0;20;6;0.03807843137254902;0.0007882352941176471
7;4;70000;70000;1985;0;15;6;-1;0;15;7;0.02835714285714286;0.0005742857142857142
8;3;93000;93000;10404;0;11;32;-1;0;11;33;0.11187096774193549;0.000432258064516129
9;2;98000;98000;6409;0;10;21;-2;0;10;23;0.06539795918367347;0.00041020408163265306
10;1;100000;100000;10917;1;10;28;7;0;10;21;0.10917;0.000402
;;1000000;;;;;163;;;;158;0.9386039487925439;0.011235183431038371;0.9498391322235823
;;;;;;;0.03067484662576687;;;;;
