ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;180;0;100;0;0;0;100;0;0.018;0.004019999999999999
2;9;14000;14000;1295;0;72;0;0;0;72;0;0.0925;0.002871428571428571
3;8;26000;26000;72;0;39;0;0;0;39;0;0.002769230769230769;0.001546153846153846
4;7;30000;30000;2751;0;34;6;-1;0;34;7;0.0917;0.00134
5;6;34000;34000;5519;0;30;29;1;0;30;28;0.1623235294117647;0.0011823529411764705
6;5;42000;42000;4839;0;24;21;0;0;24;21;0.11521428571428571;0.0009571428571428571
7;4;53000;53000;2354;0;19;12;0;0;19;12;0.044415094339622645;0.0007584905660377359
8;3;79000;79000;3106;0;13;11;0;0;13;11;0.03931645569620253;0.0005088607594936708
9;2;94000;94000;1327;0;11;2;0;0;11;2;0.014117021276595745;0.00042765957446808513
10;1;96000;96000;523;0;11;0;0;0;11;0;0.005447916666666667;0.00041874999999999996
;;1000000;;;;;81;;;;81;0.5858035338743688;0.014030839115901238;0.59983437299027
;;;;;;;0.0;;;;;
