ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;11000;11000;136;0;91;0;0;0;91;0;0.012363636363636363;0.0036545454545454546
2;9;18000;18000;567;0;56;0;0;0;56;0;0.0315;0.0022333333333333333
3;8;43000;43000;1550;0;24;4;-3;0;24;7;0.03604651162790698;0.0009348837209302325
4;7;45000;45000;8256;0;23;21;-1;0;22;22;0.18346666666666667;0.0008933333333333334
5;6;46000;46000;4150;0;22;18;2;0;22;16;0.09021739130434783;0.0008739130434782608
6;5;52000;52000;1761;0;19;6;3;0;19;3;0.03386538461538462;0.000773076923076923
7;4;57000;57000;20538;0;17;81;20;0;18;61;0.3603157894736842;0.0007052631578947368
8;3;69000;69000;2475;0;14;6;0;0;14;6;0.035869565217391305;0.0005826086956521739
9;2;86000;86000;12156;4;11;49;20;0;12;29;0.14134883720930233;0.00046744186046511623
10;1;92000;92000;1224;4;10;1;-2;0;11;3;0.013304347826086957;0.0004369565217391304
;;1000000;;;;;186;;;;147;0.9382981303044072;0.011555356044448694;0.9498534863488559
;;;;;;;0.20967741935483872;;;;;
