ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;82;0;56;0;0;0;56;0;0.004555555555555556;0.0022333333333333333
2;9;19000;19000;764;0;53;0;0;0;53;0;0.040210526315789474;0.0021157894736842106
3;8;35000;35000;709;0;29;1;0;0;29;1;0.020257142857142856;0.0011485714285714285
4;7;37000;37000;2787;0;27;7;0;0;27;7;0.07532432432432433;0.0010864864864864863
5;6;50000;50000;2192;0;20;7;0;0;20;7;0.04384;0.000804
6;5;52000;52000;6287;0;20;23;0;0;20;23;0.12090384615384615;0.000773076923076923
7;4;55000;55000;3114;0;19;8;0;0;19;8;0.05661818181818182;0.0007309090909090909
8;3;63000;63000;152;0;16;0;0;0;16;0;0.0024126984126984128;0.0006380952380952382
9;2;71000;71000;7999;0;14;26;0;0;14;26;0.11266197183098592;0.0005661971830985916
10;1;92000;92000;1155;0;11;3;0;0;11;3;0.012554347826086956;0.0004369565217391304
;;1000000;;;;;75;;;;75;0.4893385950946115;0.010533415678994431;0.4998720107736059
;;;;;;;0.0;;;;;
