ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;1316;0;77;0;0;0;77;0;0.10123076923076924;0.003092307692307692
2;9;16000;16000;248;0;63;0;0;0;63;0;0.0155;0.0025125
3;8;19000;19000;221;0;53;0;0;0;53;0;0.011631578947368422;0.0021157894736842106
4;7;44000;44000;5045;0;23;21;0;0;23;21;0.1146590909090909;0.0009136363636363636
5;6;54000;54000;2342;0;19;6;0;0;19;6;0.04337037037037037;0.0007444444444444445
6;5;62000;62000;2656;0;17;6;1;0;17;5;0.04283870967741935;0.0006483870967741935
7;4;64000;64000;1657;0;16;4;0;0;16;4;0.025890625;0.000628125
8;3;72000;72000;10507;0;14;33;1;0;14;32;0.14593055555555556;0.0005583333333333333
9;2;83000;83000;607;0;13;0;0;0;13;0;0.007313253012048193;0.00048433734939759034
10;1;86000;86000;6817;0;12;18;0;0;12;18;0.07926744186046511;0.00046744186046511623
;;1000000;;;;;88;;;;86;0.5876323945630871;0.012165302614042944;0.59979769717713
;;;;;;;0.022727272727272728;;;;;
