ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;20000;20000;1066;0;50;0;0;0;50;0;0.0533;0.0020099999999999996
2;9;31000;31000;663;0;33;0;0;0;33;0;0.021387096774193547;0.001296774193548387
3;8;39000;39000;2492;0;26;6;-1;0;26;7;0.06389743589743589;0.0010307692307692307
4;7;41000;41000;4265;0;25;10;2;0;25;8;0.10402439024390243;0.0009804878048780487
5;6;51000;51000;2068;0;20;6;0;0;20;6;0.040549019607843136;0.0007882352941176471
6;5;63000;63000;1538;0;16;0;0;0;16;0;0.024412698412698414;0.0006380952380952382
7;4;65000;65000;1906;0;16;2;0;0;16;2;0.029323076923076924;0.0006184615384615384
8;3;74000;74000;4042;0;14;6;0;0;14;6;0.054621621621621624;0.0005432432432432432
9;2;87000;87000;4372;0;12;8;0;0;12;8;0.05025287356321839;0.00046206896551724135
10;1;98000;98000;4839;0;11;9;0;0;11;9;0.04937755102040816;0.00041020408163265306
;;1000000;;;;;47;;;;46;0.4911457640643985;0.008778339590263229;0.4999241036546618
;;;;;;;0.02127659574468085;;;;;
