ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;12000;12000;229;0;84;0;0;0;84;0;0.019083333333333334;0.0033499999999999997
2;9;25000;25000;112;0;40;0;0;0;40;0;0.00448;0.001608
3;8;28000;28000;2384;0;36;3;0;0;36;3;0.08514285714285715;0.0014357142857142856
4;7;34000;34000;2761;0;30;10;0;0;30;10;0.08120588235294118;0.0011823529411764705
5;6;42000;42000;335;0;24;1;0;0;24;1;0.007976190476190477;0.0009571428571428571
6;5;44000;44000;12592;0;23;53;6;0;23;47;0.2861818181818182;0.0009136363636363636
7;4;50000;50000;619;0;20;1;0;0;20;1;0.01238;0.000804
8;3;53000;53000;581;0;19;2;0;0;19;2;0.010962264150943396;0.0007584905660377359
9;2;57000;57000;1372;0;18;3;0;0;18;3;0.02407017543859649;0.0007052631578947368
10;1;95000;95000;10093;0;11;29;0;0;11;29;0.1062421052631579;0.0004231578947368421
;;1000000;;;;;102;;;;96;0.6377246263398382;0.01213775806633929;0.6498623844061775
;;;;;;;0.058823529411764705;;;;;
