ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;1533;0;56;0;0;0;56;0;0.08516666666666667;0.0022333333333333333
2;9;20000;20000;2546;0;50;5;5;0;50;0;0.1273;0.0020099999999999996
3;8;33000;33000;7679;0;31;26;0;0;31;26;0.2326969696969697;0.0012181818181818183
4;7;39000;39000;1921;0;26;3;0;0;26;3;0.049256410256410255;0.0010307692307692307
5;6;48000;48000;271;0;21;0;0;0;21;0;0.005645833333333333;0.0008374999999999999
6;5;56000;56000;170;0;18;1;0;0;18;1;0.0030357142857142857;0.0007178571428571428
7;4;67000;67000;2385;0;15;6;0;0;15;6;0.035597014925373135;0.0006000000000000001
8;3;69000;69000;4883;0;15;13;0;0;15;13;0.07076811594202899;0.0005826086956521739
9;2;75000;75000;1606;0;14;1;0;0;14;1;0.021413333333333333;0.000536
10;1;88000;88000;767;0;12;1;0;0;12;1;0.00871590909090909;0.0004568181818181818
;;1000000;;;;;56;;;;51;0.6395959675307388;0.01022306840261188;0.6498190359333507
;;;;;;;0.08928571428571429;;;;;
