ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;18000;18000;2582;0;56;0;0;0;56;0;0.14344444444444446;0.0022333333333333333
2;9;29000;29000;159;0;35;0;0;0;35;0;0.005482758620689655;0.001386206896551724
3;8;32000;32000;645;0;32;0;-1;0;32;1;0.02015625;0.00125625
4;7;34000;34000;5454;0;30;17;5;0;30;12;0.16041176470588236;0.0011823529411764705
5;6;35000;35000;5549;0;29;16;3;0;29;13;0.15854285714285715;0.0011485714285714285
6;5;39000;39000;3790;0;26;16;2;0;26;14;0.09717948717948718;0.0010307692307692307
7;4;58000;58000;6573;0;17;25;2;0;17;23;0.11332758620689655;0.000693103448275862
8;3;70000;70000;1473;0;14;8;2;0;14;6;0.021042857142857144;0.0005742857142857142
9;2;79000;79000;5412;0;13;13;1;0;13;12;0.06850632911392406;0.0005088607594936708
10;1;90000;90000;9114;1;11;31;-2;0;11;33;0.10126666666666667;0.0004466666666666667
;;1000000;;;;;126;;;;114;0.8893610012237052;0.0104604004191241;0.8998214016428293
;;;;;;;0.09523809523809523;;;;;
